game_id,nickname,score,bot_nickname,bot_score,bot_rating,rating
875,PVMG,379,BetterBot,369,2029,2001
876,FuriousTiles,376,STEEBot,431,1824,1811
877,Lola,418,BetterBot,454,2004,1888
878,YLT,291,STEEBot,477,2189,1879
880,BB-8,364,HastyBot,389,1649,1500
881,BB-8,374,HastyBot,537,1615,1500
882,bubbat,415,HastyBot,538,2037,1827
884,BB-8,320,HastyBot,488,1640,1500
885,The_Master,355,BetterBot,417,1983,1891
886,mytbear,424,HastyBot,452,2244,2106
887,BB-8,467,HastyBot,392,1640,1500
888,MarieDee,448,BetterBot,340,1989,1978
889,LucasSydney,351,STEEBot,457,2117,1446
890,Lydker,426,BetterBot,417,1659,1691
891,Kii,468,STEEBot,349,2112,1874
892,saint,485,STEEBot,398,1786,1890
893,Kovert,454,BetterBot,330,1642,1838
894,BeautifulWaste,266,STEEBot,500,2124,1796
897,ChsrQat,330,BetterBot,391,1972,2165
898,Paroo,325,HastyBot,462,2224,1644
902,deathstar,292,STEEBot,420,1876,1612
904,yss,296,BetterBot,390,1961,1942
905,Crookshanks,351,BetterBot,450,1964,1969
911,akiff_faleel,304,STEEBot,470,2166,2051
912,BB-8,452,HastyBot,344,1614,1500
915,mytbear,390,HastyBot,423,2199,2118
916,BethMix,381,STEEBot,380,1819,1604
920,Xerxes,370,BetterBot,359,1970,1842
922,Knight2014,381,BetterBot,334,1898,1812
924,BeautifulWaste,374,BetterBot,394,2039,1817
928,BB-8,357,HastyBot,497,1640,1500
929,BethMix,253,HastyBot,479,2004,1595
930,Indominus,422,HastyBot,372,2208,2204
931,tripack,228,STEEBot,343,1802,1493
932,Avyze,539,STEEBot,369,2104,2136
933,Lorenzo,308,STEEBot,490,2107,1393
934,saracen256,290,HastyBot,539,2226,1854
935,BeautifulWaste,364,BetterBot,324,2020,1799
936,Rumika,181,BetterBot,514,1992,1543
938,paterae,505,BetterBot,292,2009,2091
940,ssirin.n,279,BetterBot,439,2034,1261
941,jayaska,366,STEEBot,424,2163,1928
942,BB-8,480,HastyBot,411,1615,1500
943,Avinesh,282,STEEBot,470,2166,1756
944,prsgym02,466,HastyBot,342,2057,1919
945,qamardeen,509,HastyBot,472,2305,2031
946,Torquayfan2303,336,BetterBot,375,1959,2063
947,pandorable,300,BetterBot,521,1846,1637
948,Abdulmumin,506,HastyBot,416,2264,2156
949,kar2008,397,BetterBot,434,1677,1855
950,patricck,459,BetterBot,396,1896,2258
952,thraoph,463,HastyBot,413,2166,2137
953,sksac2022,323,BetterBot,390,2004,1703
954,MEHAAN,360,BetterBot,393,2022,2116
955,mihili_h,339,BetterBot,408,2061,1685
956,snorkl,387,STEEBot,499,2113,1905
958,Xerxes,372,BetterBot,383,1904,1925
961,vtr14AA,417,STEEBot,463,1883,1727
962,BB-8,343,HastyBot,406,1640,1500
963,proton2020,422,STEEBot,367,2109,1979
964,MankDemes,416,BetterBot,377,1954,1500
966,Bingobabe,351,BetterBot,440,1763,1682
968,Mimix,344,BetterBot,414,2023,1778
969,ahmadthegreat,388,STEEBot,481,2062,1939
970,Inandoutworker,382,HastyBot,519,2194,1530
971,Marlon,492,HastyBot,443,2275,2148
972,patricck,399,BetterBot,338,1965,2174
974,AWFUL,488,STEEBot,415,2074,2156
976,Rose_06,302,BetterBot,511,1941,1761
978,Muendo,382,HastyBot,398,2239,1397
979,jaundiced,402,STEEBot,421,1810,1770
980,BB-8,464,HastyBot,346,1640,1500
981,jaiwynnkhor,390,HastyBot,532,2188,1957
982,Goldenlamb,492,STEEBot,398,2177,2007
983,gameatiruth,447,HastyBot,471,2253,2041
985,TheGidfather,363,BetterBot,399,1650,1579
987,patricck,506,BetterBot,307,2021,2259
989,Lydker,360,BetterBot,434,1676,1681
991,Xerxes,468,BetterBot,348,1990,1865
992,Olympicnaija,271,STEEBot,523,2118,1940
994,Zanderman,322,STEEBot,457,2105,1929
995,ruby43,445,BetterBot,356,1638,1599
996,BB-8,402,HastyBot,274,1649,1500
999,orlyns,380,STEEBot,466,2191,1996
1000,Galena,410,BetterBot,442,1743,1512
1001,Wildgarlic,393,STEEBot,408,1885,1720
1002,talulah,384,STEEBot,368,1870,1579
1003,Rexington,380,STEEBot,481,2145,2105
1004,ruby43,384,BetterBot,365,1665,1599
1006,Abdulmumin,378,HastyBot,429,2219,2256
1009,MSHS-21LEEJINYIH,386,HastyBot,499,2259,1880
1011,pandorable,278,BetterBot,375,1813,1670
1012,halidom21,327,BetterBot,489,1900,2162
1013,Kathleen3,422,BetterBot,376,2041,2040
1014,Logank,326,BetterBot,443,2047,1451
1016,Rexington,324,STEEBot,360,2112,2093
1017,LIMEUJIE,406,BetterBot,249,2031,1899
1020,BB-8,471,HastyBot,337,1614,1500
1022,shaneabbas,421,STEEBot,455,2079,1960
1023,verajoan,326,STEEBot,459,2086,1867
1024,tarkovsky7,412,HastyBot,391,2044,1894
1025,BB-8,384,HastyBot,503,1615,1500
1026,QueenBeeBee,431,BetterBot,376,2030,1694
1030,hickoryhoosier,358,BetterBot,340,1714,1550
1032,oranggua,223,BetterBot,351,1689,1541
1033,Toronto2,307,BetterBot,431,1625,1409
1034,Kev,300,BetterBot,397,1985,1716
1035,pandorable,338,BetterBot,396,1889,1654
1036,rak1507,467,STEEBot,405,2052,1935
1037,sungoer,448,HastyBot,471,1989,1795
1038,Trayz,416,STEEBot,360,2164,1982
1040,patricck,440,BetterBot,414,2030,2266
1042,daddyfiyin,297,HastyBot,360,2236,2007
1044,Abdulmumin,407,HastyBot,426,2279,2244
1045,Xcalibur,383,STEEBot,404,2116,2024
1046,SQUID,296,BetterBot,383,1938,1702
1047,Goldenlamb,592,STEEBot,474,2130,2043
1054,pandorable,303,BetterBot,367,1941,1601
1055,BB-8,375,HastyBot,349,1615,1500
1057,QueenE,334,BetterBot,431,1700,1520
1058,Vishy56789,345,HastyBot,427,2052,1739
1059,Cotopaxi,445,STEEBot,390,2124,1987
1060,Yuki86,255,BetterBot,415,2006,1265
1063,parteegirl,371,STEEBot,435,1874,1708
1064,joeboy2,299,STEEBot,465,1897,1670
1066,Olympicnaija,374,STEEBot,515,2095,1939
1067,plunder1,346,STEEBot,377,1843,1606
1068,BB-8,301,HastyBot,370,1640,1500
1069,BB-8,478,HastyBot,294,1664,1500
1070,pandorable,342,BetterBot,405,1833,1654
1071,Esan,488,HastyBot,418,2319,2090
1072,shyspot,330,HastyBot,526,1973,1813
1073,Goldenlamb,373,STEEBot,409,2157,2028
1075,vannandonly,431,HastyBot,487,2210,2156
1078,drizzt,358,STEEBot,475,2214,1830
1079,BB-8,304,HastyBot,489,1649,1500
1081,pandorable,300,BetterBot,388,1827,1641
1082,sungoer,390,HastyBot,452,2031,1860
1083,Yracivc,524,STEEBot,346,2194,2138
1084,HivinD,500,STEEBot,372,2169,2095
1086,eideticeve,406,STEEBot,391,2184,1867
1087,Leo,414,STEEBot,470,1762,1748
1088,Mimix,403,BetterBot,429,1968,1853
1089,Anita,283,STEEBot,451,1865,1554
1090,gregthaopenny,372,BetterBot,408,1621,1616
1091,Glilac,442,STEEBot,423,2071,2097
1092,FarlinaJames06,168,HastyBot,624,2226,1170
1093,rak1507,321,STEEBot,382,2160,2046
1094,Limo,440,HastyBot,498,2200,1783
1095,pandorable,439,BetterBot,384,1836,1660
1096,joelimus,439,HastyBot,412,2058,2067
1097,Raihan,341,BetterBot,485,2014,1762
1098,mytbear,345,HastyBot,457,2227,2093
1099,NoelL,335,HastyBot,606,2230,1981
1102,UcheVictor,393,STEEBot,408,2174,1948
1104,forwords,398,BetterBot,287,1968,2241
1105,KoalaJ,424,STEEBot,375,2134,2092
1107,Goldenlamb,382,STEEBot,399,2096,2047
1111,auricle,443,HastyBot,441,2275,1889
1112,Rbwingi,277,BetterBot,357,2066,1608
1113,Leo,399,STEEBot,366,1866,1711
1116,BB-8,330,HastyBot,297,1615,1500
1117,MSHS-21KADMUSLEE,405,STEEBot,519,2138,1782
1118,thraoph,448,HastyBot,513,2250,2003
1119,bynak,456,STEEBot,367,1861,1914
1120,BB-8,465,HastyBot,339,1614,1500
1121,ZeMing,330,STEEBot,519,2086,1916
1122,BB-8,483,HastyBot,390,1615,1500
1124,Gtowngrad,317,BetterBot,416,1718,1376
1125,jaundiced,474,STEEBot,426,1820,1841
1127,Kovert,465,BetterBot,334,1674,1845
1129,afeicher,325,HastyBot,487,1934,1411
1130,sbush,422,HastyBot,363,2031,1812
1133,orlyns,437,STEEBot,516,2179,1993
1134,BB-8,346,HastyBot,351,1614,1500
1139,Olympicnaija,387,STEEBot,568,2114,1888
1141,peter3000,310,HastyBot,423,2207,2145
1142,audrey.lwx,335,BetterBot,300,1972,1513
1143,Nursaidatul,160,HastyBot,654,2354,1234
1144,deathstar,378,STEEBot,461,1838,1609
1145,BB-8,376,HastyBot,363,1649,1500
1146,BB-8,509,HastyBot,304,1664,1500
1147,kar2008,310,BetterBot,518,1718,1858
1148,BB-8,323,HastyBot,448,1640,1500
1150,UcheVictor,474,STEEBot,351,2068,1960
1151,pandorable,269,BetterBot,388,1903,1640
1155,BB-8,307,HastyBot,467,1640,1500
1158,Paohsien80,481,STEEBot,381,2115,1874
1159,Kakapo,430,STEEBot,380,1915,1888
1161,bnjy,414,HastyBot,570,2143,2177
1163,BB-8,409,HastyBot,377,1640,1500
1165,petulazhuren,503,HastyBot,421,1986,1757
1168,magic29,318,BetterBot,368,2032,2030
1169,LIMEUJIE,344,BetterBot,341,1910,1954
1170,alvinlimzr,346,HastyBot,470,2305,1812
1171,Kovert,284,BetterBot,442,1708,1743
1173,FuriousTiles,426,BetterBot,299,1634,1815
1174,tramper,396,BetterBot,365,1945,2210
1176,Indominus,412,HastyBot,513,2212,2203
1177,BeanzCyclones,432,STEEBot,475,2106,2029
1179,Willeford,473,STEEBot,336,1928,1813
1181,Sally,433,BetterBot,308,1997,1754
1184,NoelL,439,STEEBot,428,2050,2087
1185,tramper,429,BetterBot,343,1970,2048
1186,Zanderman,284,STEEBot,546,2147,1913
1188,Rexington,396,STEEBot,516,2126,2025
1190,jasonkb,332,HastyBot,461,2165,1713
1192,Anita,314,STEEBot,412,1940,1617
1194,BB-8,404,HastyBot,395,1614,1500
1197,Kathleen3,402,BetterBot,400,2050,2162
1198,nyjets313,496,HastyBot,407,2031,1946
1200,Qi,410,HastyBot,492,2262,2075
1202,Meiira4c,281,BetterBot,425,1999,1594
1205,BB-8,395,HastyBot,431,1640,1500
1206,Kidikibudi,295,BetterBot,407,1994,1500
1207,pisces223,375,STEEBot,512,1825,1569
1209,Kimori101,380,BetterBot,446,2023,1949
1210,pandorable,379,BetterBot,451,1928,1615
1212,BB-8,354,HastyBot,356,1664,1500
1213,Ahmed121,237,BetterBot,522,1953,1604
1214,MSHS-21KADMUSLEE,352,STEEBot,482,2158,1842
1215,pandorable,299,BetterBot,417,1945,1577
1217,BB-8,313,HastyBot,378,1615,1500
1218,Knight2014,389,BetterBot,456,1796,1740
1219,sungoer,260,HastyBot,435,2060,1843
1220,pandorable,283,BetterBot,470,1802,1610
1221,Favournew,358,STEEBot,514,2203,1785
1222,Trayz,328,STEEBot,422,2126,2042
1224,Goldenlamb,489,STEEBot,510,2119,2103
1225,pandorable,299,BetterBot,436,1739,1681
1226,Banman1,395,STEEBot,394,1873,1632
1228,pandorable,444,BetterBot,269,1837,1651
1230,LeChamp21,433,BetterBot,350,2099,1631
1231,Pasindu,239,HastyBot,603,2292,1999
1233,BethMix,310,HastyBot,426,2018,1559
1237,Angel1234,286,BetterBot,396,1926,1827
1238,deathstar,342,STEEBot,442,1881,1644
1239,Arnav1,382,BetterBot,419,1962,1828
1240,chrisdon8tsalot,346,STEEBot,377,1875,1699
1241,bobcubed,462,BetterBot,319,1685,1627
1242,ahmadthegreat,467,STEEBot,422,2022,1998
1245,MarieDee,366,BetterBot,380,1918,2071
1247,MSHS-21KADMUSLEE,310,STEEBot,416,2141,1848
1248,proton2020,348,STEEBot,435,2244,1979
1249,ruby43,328,BetterBot,366,1646,1599
1250,ruby43,318,BetterBot,353,1641,1590
1251,pandorable,286,BetterBot,412,1822,1678
1252,jvp,426,HastyBot,445,2213,1886
1253,Lola,444,STEEBot,401,2158,2030
1254,Goldenlamb,381,STEEBot,388,2095,1997
1256,rak1507,319,STEEBot,405,1999,1942
1257,wagyus,325,STEEBot,437,2067,1990
1260,rak1507,452,STEEBot,417,2019,1933
1261,lsutiger,344,BetterBot,398,1630,1720
1262,AngieOsai,349,BetterBot,438,1966,1489
1263,MarvinK,358,BetterBot,372,1638,1713
1265,rak1507,472,STEEBot,477,2147,2030
1266,Yuki86,231,BetterBot,437,1985,1266
1267,Olympicnaija,331,STEEBot,441,2123,1954
1269,proton2020,542,STEEBot,392,2031,1979
1270,BeautifulWaste,322,STEEBot,422,2175,1787
1271,BB-8,280,HastyBot,371,1614,1500
1272,Marble_Donut,408,HastyBot,547,2020,1862
1273,vinylchances,377,HastyBot,604,2193,1898
1274,Inandoutworker,335,BetterBot,385,1939,1499
1275,Hercules,454,STEEBot,362,1908,1848
1276,noahslat,436,HastyBot,403,2239,1887
1277,rak1507,386,HastyBot,406,2254,2034
1278,Orixa,300,STEEBot,398,2206,1768
1279,Goldenwick,312,BetterBot,386,1684,1306
1280,NatthanonL,434,STEEBot,448,2105,2065
1282,Kovert,387,BetterBot,408,1599,1798
1283,rasnz,487,BetterBot,271,1915,1743
1285,xinjiechin,249,BetterBot,521,1962,1620
1286,Esan,451,HastyBot,422,2261,2131
1287,MagiKrap,360,BetterBot,461,1974,1966
1288,noahslat,348,HastyBot,577,2239,1834
1289,TrentonTron,346,HastyBot,454,2016,1905
1290,ChsrQat,439,BetterBot,314,1979,2167
1292,BB-8,359,HastyBot,377,1614,1500
1293,MMAViswanathan2741,66,HastyBot,446,2130,1163
1299,thraoph,366,HastyBot,455,2196,1952
1300,Goldenlamb,454,STEEBot,364,2217,2094
1303,BB-8,412,HastyBot,396,1664,1500
1304,Laju,377,BetterBot,410,1965,1804
1305,BeautifulWaste,319,STEEBot,462,2191,1777
1306,xinjiechin,236,BetterBot,480,1965,1618
1307,Munyama,338,HastyBot,475,2199,1657
1308,TheGidfather,220,BetterBot,383,1729,1544
1309,Hadexzy,427,STEEBot,466,1843,1706
1310,MarieDee,625,BetterBot,321,2041,1999
1311,Kabashibi,371,STEEBot,501,2099,1850
1312,patricck,392,BetterBot,436,2055,2236
1313,Goldenlamb,396,STEEBot,416,2113,2113
1314,Y4NSH3Ng,301,BetterBot,516,1869,1502
1315,BB-8,383,HastyBot,332,1664,1500
1317,gameatiruth,491,HastyBot,447,2226,2097
1318,Laju,299,BetterBot,482,2051,1836
1319,Nishtar,495,STEEBot,394,2186,2076
1320,cccc,365,BetterBot,513,1668,1676
1321,HivinD,410,STEEBot,478,2188,2131
1324,Kii,431,STEEBot,513,2143,1875
1327,Pasindu,393,BetterBot,347,1849,2510
1328,talulah,319,STEEBot,494,1793,1583
1329,patricck,336,BetterBot,346,1928,2201
1330,SirLee,373,STEEBot,386,2198,2130
1331,BB-8,382,HastyBot,428,1614,1500
1332,Yracivc,478,STEEBot,414,2125,2135
1333,Kimori101,392,BetterBot,376,1902,1919
1334,Uzams,392,STEEBot,497,2106,1748
1335,NishanyaGammanpila,386,BetterBot,434,2036,1840
1336,BB-8,388,HastyBot,298,1614,1500
1338,WELCOME,431,HastyBot,428,2183,2048
1339,rameez,365,HastyBot,398,1992,1552
1340,Kathleen3,425,BetterBot,358,2040,2178
1342,cabreeze,312,BetterBot,438,1669,1498
1344,BB-8,384,HastyBot,392,1614,1500
1345,BeanzCyclones,432,STEEBot,513,2200,2004
1346,Trayz,396,STEEBot,505,2118,2042
1347,Gtowngrad,365,BetterBot,357,1718,1346
1348,titan124,357,BetterBot,357,1665,1434
1349,Anita,286,STEEBot,479,1776,1667
1350,BB-8,404,HastyBot,296,1615,1500
1351,BB-8,423,HastyBot,305,1615,1500
1352,Rexington,394,STEEBot,472,2063,2054
1353,markc1945,300,BetterBot,470,1736,1548
1355,joelimus,480,HastyBot,429,2055,2069
1356,Juma,249,BetterBot,430,1972,1616
1357,MasterYeri,487,STEEBot,522,2054,1875
1360,hokomayin,459,STEEBot,413,2143,1947
1361,Torquayfan2303,373,BetterBot,319,1924,2023
1363,Gath47,365,STEEBot,488,2132,1248
1364,wzy3112,372,HastyBot,397,2259,2091
1365,MYJTehx,375,BetterBot,425,1994,1896
1366,vannandonly,266,HastyBot,500,2191,2158
1367,Esan,465,HastyBot,480,2276,2098
1368,Spiceman,319,HastyBot,504,2181,2069
1370,bbharath,433,BetterBot,372,1889,1854
1371,BB-8,332,HastyBot,459,1614,1500
1372,BB-8,380,HastyBot,376,1635,1500
1374,BeautifulWaste,413,BetterBot,375,1979,1799
1375,Sopejohn,327,STEEBot,565,2033,1838
1376,akiff_faleel,331,STEEBot,373,2021,2102
1377,shaila,327,STEEBot,426,2177,1928
1378,saladboy,368,HastyBot,461,1989,1610
1379,KongCH,546,HastyBot,404,2257,2115
1380,kar2008,429,HastyBot,445,2005,1882
1381,jaundiced,412,STEEBot,348,1791,1858
1382,Kovert,314,BetterBot,406,1675,1784
1383,Ibrahim28,188,BetterBot,557,1992,1599
1384,GNIK,401,STEEBot,433,2160,2061
1385,Nursaidatul,184,HastyBot,590,2178,1236
1386,squashy,442,BetterBot,431,1982,2015
1389,halidom21,420,BetterBot,407,2026,2173
1390,bubbat,266,HastyBot,429,2043,1819
1393,Abdulmumin,534,STEEBot,377,2134,2121
1394,phavour,426,BetterBot,338,1977,2029
1395,bbharath,514,STEEBot,337,2052,1858
1396,Toronto2,311,BetterBot,476,1678,1422
1398,BobVanech,337,STEEBot,383,1880,1593
1399,BB-8,305,HastyBot,314,1649,1500
1401,chrisdon8tsalot,341,STEEBot,480,1889,1694
1403,Indominus,407,HastyBot,439,2277,2216
1404,Crookshanks,416,BetterBot,434,1930,1951
1407,rak1507,436,STEEBot,505,2017,1905
1410,HivinD,415,STEEBot,446,2103,2139
1411,DuckT8,289,BetterBot,416,2032,1472
1412,BB-8,308,HastyBot,459,1640,1500
1414,thraoph,432,HastyBot,556,2226,2141
1415,Mimix,384,STEEBot,423,2101,1852
1416,Kovert,465,BetterBot,401,1665,1798
1419,akiff_faleel,387,STEEBot,427,2117,2044
1420,Goldenwick,351,BetterBot,313,1695,1334
1422,Leo,485,STEEBot,447,1876,1690
1424,chloe,330,HastyBot,645,1951,1857
1425,ihatechelsea,267,BetterBot,369,1916,1805
1426,SirFink,532,STEEBot,419,1860,1420
1427,Willeford,362,STEEBot,498,1893,1885
1428,Goldenlamb,454,STEEBot,454,2056,2166
1430,bobcubed,399,BetterBot,398,1661,1602
1431,BB-8,423,HastyBot,333,1640,1500
1433,Anita,391,STEEBot,456,1864,1623
1434,Goldenwick,286,BetterBot,420,1735,1293
1435,Laju,397,BetterBot,386,1934,1841
1438,Shahjahan,270,STEEBot,488,2119,1665
1439,Rbwingi,308,STEEBot,460,2156,1652
1442,Xcalibur,449,STEEBot,533,2160,2038
1443,Vishy56789,344,HastyBot,375,1982,1741
1446,BB-8,301,HastyBot,424,1614,1500
1448,Aghalya,313,BetterBot,516,1963,1952
1449,UcheVictor,412,STEEBot,402,2086,1960
1450,BB-8,375,HastyBot,301,1614,1500
1451,BB-8,293,HastyBot,390,1614,1500
1452,Trayz,407,STEEBot,435,2064,1974
1454,cayden,426,STEEBot,431,2127,1904
1455,proton2020,386,STEEBot,420,2084,1979
1456,MSHS-21LEEJINYIH,274,STEEBot,545,2121,1817
1457,LIMEUJIE,384,BetterBot,401,1928,1934
1458,jaundiced,300,STEEBot,431,1882,1825
1459,kar2008,317,STEEBot,372,1793,1862
1460,pandorable,277,BetterBot,360,1870,1651
1461,BB-8,448,HastyBot,326,1640,1500
1463,auricle,384,HastyBot,332,1986,1832
1466,deathstar,376,STEEBot,399,1869,1663
1467,Yao2011,106,HastyBot,707,2216,1244
1468,Arindam,327,STEEBot,467,2148,1812
1470,dathanl,343,BetterBot,390,1949,2025
1471,BB-8,289,HastyBot,390,1649,1500
1472,hughesovka,352,BetterBot,367,2010,1475
1474,eideticeve,425,STEEBot,518,2167,1884
1475,BB-8,308,HastyBot,423,1664,1500
1476,pandorable,282,BetterBot,376,1807,1575
1478,sarainvt,299,HastyBot,429,2045,1608
1479,hellacia,473,HastyBot,488,1977,1803
1480,pandorable,292,BetterBot,389,1865,1649
1483,MMAViswanathan2741,107,HastyBot,652,2153,1159
1484,ruby43,424,BetterBot,315,1750,1599
1486,Kovert,371,BetterBot,309,1647,1814
1487,twjiayu,389,STEEBot,491,2151,1546
1489,CornyG,284,STEEBot,427,1873,1608
1491,tagcoins,369,BetterBot,285,1645,1585
1492,CobaltBlue,248,BetterBot,447,1701,1500
1493,gregthaopenny,376,BetterBot,378,1730,1606
1495,Lola,383,STEEBot,379,2058,1966
1496,sharpeners,294,STEEBot,412,2186,1977
1497,Trayz,483,STEEBot,378,2152,2042
1498,edenchoo,402,HastyBot,515,2286,2070
1499,TrentonTron,311,HastyBot,501,1967,1864
1500,Favournew,331,STEEBot,484,2065,1820
1501,Firebird,315,STEEBot,401,1927,1465
1502,FuriousTiles,439,STEEBot,406,1844,1812
1503,tontan2026,445,STEEBot,452,2066,1827
1504,proton2020,358,STEEBot,507,2155,1979
1507,sungoer,453,HastyBot,360,1984,1890
1509,Kathleen3,358,BetterBot,432,1958,1973
1510,darrenkhoo,435,HastyBot,364,2184,2066
1511,mytbear,472,HastyBot,438,2209,2141
1513,NoelL,374,HastyBot,378,2163,2031
1514,BB-8,384,HastyBot,330,1649,1500
1515,sungoer,352,HastyBot,467,2010,1837
1516,Tundhey_S,429,STEEBot,388,2157,1978
1518,HivinD,475,STEEBot,475,2152,2009
1520,rak1507,437,HastyBot,540,2214,2106
1521,Fwesha,445,HastyBot,508,2145,1959
1522,Mimix,453,BetterBot,333,1917,1870
1523,NoelL,399,HastyBot,419,2363,1980
1524,Mvoi,334,STEEBot,460,2128,1620
1525,BB-8,399,HastyBot,320,1614,1500
1527,Possibilites,281,HastyBot,500,2299,1869
1528,snorkl,427,STEEBot,385,2162,1933
1529,BB-8,311,HastyBot,377,1614,1500
1530,spark1,258,STEEBot,475,1881,1647
1531,pisces223,380,STEEBot,398,1877,1603
1534,thraoph,380,HastyBot,521,2215,2094
1535,Gtowngrad,340,BetterBot,368,1729,1369
1537,tramper,405,BetterBot,365,1988,2115
1538,mikebaron,385,HastyBot,502,1950,1856
1542,HJFan,393,HastyBot,468,1987,1676
1543,AWFUL,527,HastyBot,356,2277,2292
1544,BB-8,351,HastyBot,408,1640,1500
1545,bbharath,432,STEEBot,373,2066,1792
1546,Crookshanks,441,BetterBot,431,1954,2014
1547,Bingobabe,416,BetterBot,411,1694,1616
1548,djMikSlay,515,BetterBot,420,1965,2032
1549,Kev,356,BetterBot,349,1935,1685
1550,Olympicnaija,448,STEEBot,490,2057,1926
1552,HivinD,276,STEEBot,618,2182,2048
1553,TT9000,391,BetterBot,439,1639,1500
1554,BB-8,303,HastyBot,307,1614,1500
1556,BB-8,358,HastyBot,409,1614,1500
1560,tsardom,457,BetterBot,298,1732,1768
1561,GrubbTime,338,HastyBot,461,2158,1860
1563,spark1,328,STEEBot,359,1842,1683
1564,BB-8,414,HastyBot,361,1640,1500
1565,Kakapo,458,STEEBot,375,1976,1912
1568,BB-8,494,HastyBot,373,1640,1500
1572,BB-8,342,HastyBot,469,1615,1500
1573,BB-8,352,HastyBot,340,1614,1500
1574,FarlinaJames06,112,HastyBot,651,2234,1205
1575,BB-8,431,HastyBot,338,1664,1500
1576,HivinD,405,STEEBot,492,2142,2107
1577,BB-8,350,HastyBot,370,1615,1500
1579,djMikSlay,457,BetterBot,329,1941,1997
1580,Vishy56789,291,HastyBot,467,1985,1732
1582,BB-8,375,HastyBot,336,1650,1500
1584,BB-8,455,HastyBot,334,1614,1500
1585,Kabashibi,288,STEEBot,472,2131,1762
1587,BB-8,337,HastyBot,326,1649,1500
1589,thraoph,418,HastyBot,516,2132,2069
1590,BB-8,460,HastyBot,413,1615,1500
1591,mytbear,465,HastyBot,404,2217,2045
1592,PVMG,339,BetterBot,449,1811,1918
1595,dathanl,446,BetterBot,329,2016,1959
1598,pandorable,271,BetterBot,380,1891,1652
1599,akiff_faleel,442,STEEBot,443,2068,2055
1600,Cromwell8,392,BetterBot,355,1997,1915
1601,bubbat,487,HastyBot,326,1950,1767
1602,bubbat,427,HastyBot,409,1976,1839
1603,BB-8,315,HastyBot,408,1614,1500
1604,kar2008,280,BetterBot,470,1713,1780
1605,Rexington,338,STEEBot,378,2082,2137
1607,kanbutsu,401,HastyBot,403,2223,2048
1608,deathstar,263,STEEBot,451,1882,1746
1609,busker221,385,HastyBot,580,2248,2052
1610,noahslat,406,HastyBot,498,2244,1900
1613,BB-8,392,HastyBot,372,1640,1500
1614,BB-8,292,HastyBot,459,1640,1500
1617,BB-8,251,HastyBot,459,1640,1500
1618,MarieDee,323,BetterBot,342,1976,2017
1619,BB-8,383,HastyBot,287,1664,1500
1620,MasterYeri,365,STEEBot,541,2169,2040
1621,shaunthesheep,440,STEEBot,385,2195,1910
1622,BB-8,475,HastyBot,292,1615,1500
1625,HAYDEN,292,BetterBot,410,1944,1395
1626,plunder1,236,STEEBot,432,1853,1633
1627,noahslat,393,HastyBot,370,2182,1834
1628,ISOLEX,429,STEEBot,429,2123,1570
1630,jodel,380,BetterBot,347,1977,2138
1633,hellacia,389,HastyBot,398,2068,1807
1635,yss,243,BetterBot,576,1934,2003
1636,Crookshanks,383,BetterBot,360,1967,1963
1637,Paroo,235,HastyBot,556,2249,1543
1638,Puttapong,482,HastyBot,483,2244,2081
1640,snorkl,316,STEEBot,502,2065,1896
1641,HivinD,344,STEEBot,544,2165,2092
1642,UcheVictor,336,STEEBot,479,2110,1955
1643,Banman1,249,STEEBot,496,1885,1643
1645,BB-8,372,HastyBot,373,1614,1500
1647,deathstar,325,STEEBot,349,1875,1664
1648,BB-8,401,HastyBot,291,1649,1500
1650,rameez,294,HastyBot,460,1989,1555
1652,Esan,479,HastyBot,398,2274,2108
1653,talulah,289,STEEBot,520,1867,1564
1655,NBLOVE,340,STEEBot,380,1828,1625
1656,BB-8,359,HastyBot,395,1640,1500
1658,Goldenlamb,339,STEEBot,451,2227,2101
1659,Khairul.A,270,STEEBot,481,2068,1829
1661,Olympicnaija,277,STEEBot,643,2166,1879
1662,BB-8,345,HastyBot,441,1664,1500
1663,Hercules,393,STEEBot,338,1853,1823
